symbol,timeframe,open_time,close_time,open,high,low,close,volume,trades
BTCUSDT,1w,1513555200000,1514159999999,18860.04000000,19300.00000000,10961.00000000,13500.00000000,135385.44032200,1007841
BTCUSDT,1w,1514160000000,1514764799999,13500.00000000,16498.05000000,11750.00000000,13716.36000000,116522.75432100,1040980
BTCUSDT,1w,1514764800000,1515369599999,13715.65000000,17176.24000000,12750.00000000,16150.03000000,120239.39935900,1087900
BTCUSDT,1w,1515369600000,1515974399999,16218.85000000,16322.30000000,11400.00000000,13474.99000000,137537.90456500,1176645
BTCUSDT,1w,1515974400000,1516579199999,13477.98000000,14249.99000000,9035.00000000,11530.00000000,303127.50213700,2359135
BTCUSDT,1w,1516579200000,1517183999999,11530.00000000,12244.00000000,9900.24000000,11879.95000000,198030.05111700,1961464
BTCUSDT,1w,1517184000000,1517788799999,11879.95000000,11975.02000000,7930.00000000,8184.81000000,202016.40775900,2082917
BTCUSDT,1w,1517788800000,1518393599999,8179.99000000,9065.78000000,6000.01000000,8063.88000000,340794.29213100,3182111
BTCUSDT,1w,1518393600000,1518998399999,8063.82000000,11274.00000000,8053.00000000,10383.43000000,311863.06813700,3359228
BTCUSDT,1w,1518998400000,1519603199999,10375.01000000,11786.01000000,9274.80000000,9590.00000000,350623.13291100,2886657
BTCUSDT,1w,1519603200000,1520207999999,9590.00000000,11565.00000000,9350.00000000,11515.00000000,183970.99761400,1604626
BTCUSDT,1w,1520208000000,1520812799999,11515.00000000,11710.00000000,8329.00000000,9533.57000000,282035.22538200,2232004
BTCUSDT,1w,1520812800000,1521417599999,9533.57000000,9888.88000000,7322.00000000,8189.99000000,315835.15160600,2450216
BTCUSDT,1w,1521417600000,1522022399999,8189.00000000,9177.01000000,8088.40000000,8470.15000000,285211.53951100,1993351
BTCUSDT,1w,1522022400000,1522627199999,8470.14000000,8514.89000000,6430.00000000,6813.01000000,308729.49203100,2021451
BTCUSDT,1w,1522627200000,1523231999999,6813.01000000,7520.00000000,6500.00000000,7018.00000000,232320.07049900,1464142
BTCUSDT,1w,1523232000000,1523836799999,7011.04000000,8429.54000000,6611.00000000,8355.00000000,259877.02241400,1648802
BTCUSDT,1w,1523836800000,1524441599999,8355.07000000,9035.00000000,7825.40000000,8787.02000000,233025.38619000,1643201
BTCUSDT,1w,1524441600000,1525046399999,8785.70000000,9759.82000000,8651.62000000,9419.00000000,306668.07214000,2118018
BTCUSDT,1w,1525046400000,1525651199999,9417.04000000,10020.00000000,8800.49000000,9659.01000000,222274.38854000,1677081
BTCUSDT,1w,1525651200000,1526255999999,9661.02000000,9689.67000000,8153.00000000,8679.71000000,224151.29875100,1724758
BTCUSDT,1w,1526256000000,1526860799999,8679.71000000,8879.99000000,7911.90000000,8526.98000000,182713.82601200,1744095
BTCUSDT,1w,1526860800000,1527465599999,8526.97000000,8595.31000000,7231.11000000,7338.99000000,190894.60093900,1586528
BTCUSDT,1w,1527465600000,1528070399999,7338.99000000,7786.69000000,7032.95000000,7714.26000000,211929.27076600,1930065
BTCUSDT,1w,1528070400000,1528675199999,7714.26000000,7765.00000000,6622.81000000,6764.99000000,211352.73747800,2117420
BTCUSDT,1w,1528675200000,1529279999999,6765.00000000,6922.00000000,6118.68000000,6449.61000000,234080.84117100,1406168
BTCUSDT,1w,1529280000000,1529884799999,6444.06000000,6841.74000000,5750.00000000,6136.97000000,234147.62101500,1413795
BTCUSDT,1w,1529884800000,1530489599999,6137.95000000,6528.99000000,5780.00000000,6356.81000000,207746.55900600,1214054
BTCUSDT,1w,1530489600000,1531094399999,6360.82000000,6818.16000000,6271.62000000,6712.10000000,211526.01905800,1322891
BTCUSDT,1w,1531094400000,1531699199999,6712.10000000,6802.06000000,6070.00000000,6353.01000000,192452.84988000,1007888
BTCUSDT,1w,1531699200000,1532303999999,6354.15000000,7700.00000000,6330.40000000,7394.79000000,294313.22260400,1602460
BTCUSDT,1w,1532304000000,1532908799999,7394.78000000,8491.77000000,7375.00000000,8211.00000000,288666.04714100,1575619
BTCUSDT,1w,1532908800000,1533513599999,8210.99000000,8273.00000000,6882.29000000,7024.19000000,282090.10358400,1404398
BTCUSDT,1w,1533513600000,1534118399999,7024.19000000,7160.00000000,5971.00000000,6308.33000000,334426.55074300,1694989
BTCUSDT,1w,1534118400000,1534723199999,6308.56000000,6620.00000000,5880.00000000,6477.53000000,378189.29648700,1813570
BTCUSDT,1w,1534723200000,1535327999999,6477.53000000,6882.54000000,6220.00000000,6700.00000000,286906.53931100,1365251
BTCUSDT,1w,1535328000000,1535932799999,6700.00000000,7345.45000000,6646.50000000,7302.01000000,294674.91300500,1542804
BTCUSDT,1w,1535932800000,1536537599999,7302.00000000,7410.00000000,6111.00000000,6250.81000000,306231.62342400,1498673
BTCUSDT,1w,1536537600000,1537142399999,6252.26000000,6584.99000000,6169.68000000,6505.00000000,227428.18285400,1205506
BTCUSDT,1w,1537142400000,1537747199999,6500.08000000,6839.03000000,6123.00000000,6708.00000000,244256.49012100,1324448
BTCUSDT,1w,1537747200000,1538351999999,6706.81000000,6814.80000000,6325.02000000,6626.57000000,242598.87247100,1308413
BTCUSDT,1w,1538352000000,1538956799999,6626.57000000,6697.00000000,6430.00000000,6615.26000000,141836.47648300,756048
BTCUSDT,1w,1538956800000,1539561599999,6615.26000000,6715.60000000,6205.00000000,6339.34000000,166310.81354400,943296
BTCUSDT,1w,1539561600000,1540166399999,6339.34000000,7680.00000000,6300.00000000,6590.11000000,211592.62313900,1219900
BTCUSDT,1w,1540166400000,1540771199999,6590.12000000,6639.00000000,6453.00000000,6489.93000000,75328.88538500,591416
BTCUSDT,1w,1540771200000,1541375999999,6489.93000000,6525.00000000,6245.02000000,6485.85000000,71945.40060700,751373
BTCUSDT,1w,1541376000000,1541980799999,6485.85000000,6615.15000000,6355.00000000,6449.81000000,76161.78188000,874399
BTCUSDT,1w,1541980800000,1542585599999,6450.71000000,6498.00000000,5403.42000000,5662.00000000,205081.18393800,1444633
BTCUSDT,1w,1542585600000,1543190399999,5661.94000000,5664.00000000,3652.66000000,4085.78000000,496323.79998000,2388695
BTCUSDT,1w,1543190400000,1543795199999,4088.69000000,4450.38000000,3689.12000000,4161.01000000,479459.91410100,2077042
BTCUSDT,1w,1543795200000,1544399999999,4160.55000000,4179.00000000,3222.00000000,3545.37000000,406435.81785400,1782210
BTCUSDT,1w,1544400000000,1545004799999,3548.49000000,3610.00000000,3156.26000000,3228.67000000,249791.79078700,1117299
BTCUSDT,1w,1545004800000,1545609599999,3229.22000000,4139.99000000,3216.00000000,3929.71000000,489096.74115800,2458532
BTCUSDT,1w,1545609600000,1546214399999,3929.71000000,4198.00000000,3535.00000000,3801.91000000,332161.25544200,2002072
BTCUSDT,1w,1546214400000,1546819199999,3803.12000000,4027.71000000,3630.33000000,3987.60000000,214860.90624200,1399286
BTCUSDT,1w,1546819200000,1547423999999,3987.62000000,4069.80000000,3441.30000000,3476.81000000,245887.27794800,1671905
BTCUSDT,1w,1547424000000,1548028799999,3477.56000000,3720.00000000,3467.02000000,3539.28000000,199395.79296500,1441654
BTCUSDT,1w,1548028800000,1548633599999,3539.26000000,3662.94000000,3434.85000000,3550.84000000,154566.45086100,1163997
BTCUSDT,1w,1548633600000,1549238399999,3550.05000000,3557.75000000,3349.92000000,3458.11000000,186574.10542300,1288715
BTCUSDT,1w,1549238400000,1549843199999,3458.11000000,3733.58000000,3373.10000000,3680.06000000,198350.67398800,1313535
BTCUSDT,1w,1549843200000,1550447999999,3679.75000000,3700.11000000,3568.11000000,3667.58000000,167995.80513900,1174687
BTCUSDT,1w,1550448000000,1551052799999,3667.62000000,4198.00000000,3655.00000000,3743.56000000,301384.22226000,2007272
BTCUSDT,1w,1551052800000,1551657599999,3743.56000000,3888.00000000,3677.17000000,3807.75000000,190343.24672600,1369483
BTCUSDT,1w,1551657600000,1552262399999,3807.32000000,3971.75000000,3670.69000000,3916.82000000,207833.42997000,1353003
BTCUSDT,1w,1552262400000,1552867199999,3915.99000000,4056.98000000,3810.43000000,3981.14000000,185620.34481300,1303041
BTCUSDT,1w,1552867200000,1553471999999,3981.85000000,4069.32000000,3880.01000000,3992.18000000,156283.26348300,1144351
BTCUSDT,1w,1553472000000,1554076799999,3991.35000000,4140.00000000,3888.71000000,4103.95000000,178114.87504900,1291861
BTCUSDT,1w,1554076800000,1554681599999,4102.44000000,5275.01000000,4067.00000000,5170.27000000,420989.96873800,2752257
BTCUSDT,1w,1554681600000,1555286399999,5170.27000000,5422.00000000,4861.22000000,5131.30000000,247866.40740500,1730890
BTCUSDT,1w,1555286400000,1555891199999,5131.28000000,5333.42000000,4950.00000000,5256.14000000,168555.91174500,1265816
BTCUSDT,1w,1555891200000,1556495999999,5257.41000000,5600.00000000,5102.00000000,5307.52000000,247392.82390400,1770258
BTCUSDT,1w,1556496000000,1557100799999,5309.81000000,5900.00000000,5178.80000000,5775.62000000,191971.58997500,1509653
BTCUSDT,1w,1557100800000,1557705599999,5773.18000000,7521.78000000,5619.14000000,6967.31000000,313283.86961200,2443588
BTCUSDT,1w,1557705600000,1558310399999,6968.24000000,8366.00000000,6870.00000000,8148.48000000,461287.69413900,4024823
BTCUSDT,1w,1558310400000,1558915199999,8147.94000000,8740.00000000,7461.00000000,8614.43000000,341677.39881000,3145385
BTCUSDT,1w,1558915200000,1559519999999,8612.54000000,9074.26000000,8005.00000000,8725.98000000,292049.04381200,2861807
BTCUSDT,1w,1559520000000,1560124799999,8726.00000000,8800.95000000,7444.58000000,7628.13000000,293308.70969600,2770905
BTCUSDT,1w,1560124800000,1560729599999,7627.57000000,9333.00000000,7511.00000000,8953.33000000,274072.05837100,2697695
BTCUSDT,1w,1560729600000,1561334399999,8953.00000000,11392.64000000,8950.00000000,10906.07000000,378253.00306500,3524367
BTCUSDT,1w,1561334400000,1561939199999,10905.95000000,13970.00000000,10525.10000000,10854.10000000,684152.50877200,6076896
BTCUSDT,1w,1561939200000,1562543999999,10854.10000000,12000.00000000,9727.00000000,11406.24000000,517740.07169300,4488545
BTCUSDT,1w,1562544000000,1563148799999,11410.00000000,13147.08000000,10103.00000000,10174.18000000,510462.03567800,4524490
BTCUSDT,1w,1563148800000,1563753599999,10174.18000000,11100.00000000,9060.00000000,10589.45000000,487080.97263000,4446262
BTCUSDT,1w,1563753600000,1564358399999,10590.15000000,10683.16000000,9165.00000000,9541.54000000,269819.32510900,2603330
BTCUSDT,1w,1564358400000,1564963199999,9541.54000000,11040.00000000,9395.00000000,10929.23000000,259518.80601900,2454639
BTCUSDT,1w,1564963200000,1565567999999,10929.99000000,12330.70000000,10927.80000000,11549.97000000,371072.85766100,3431310
BTCUSDT,1w,1565568000000,1566172799999,11539.08000000,11577.89000000,9750.00000000,10306.78000000,248273.37466500,2604915
BTCUSDT,1w,1566172800000,1566777599999,10306.17000000,10949.96000000,9762.00000000,10142.69000000,232472.05333100,2432098
BTCUSDT,1w,1566777600000,1567382399999,10142.69000000,10604.00000000,9320.00000000,9724.98000000,211243.55028800,2073166
BTCUSDT,1w,1567382400000,1567987199999,9723.59000000,10905.87000000,9712.50000000,10381.18000000,281075.66490800,2428631
BTCUSDT,1w,1567987200000,1568591999999,10381.24000000,10480.00000000,9880.00000000,10302.01000000,207165.65445800,1997832
BTCUSDT,1w,1568592000000,1569196799999,10303.34000000,10355.00000000,9653.00000000,10028.87000000,188644.19962300,2057228
BTCUSDT,1w,1569196800000,1569801599999,10028.05000000,10049.99000000,7750.00000000,8043.82000000,364560.06474400,3159529
BTCUSDT,1w,1569801600000,1570406399999,8043.04000000,8500.00000000,7710.00000000,7854.25000000,239136.79539900,2208581
BTCUSDT,1w,1570406400000,1571011199999,7855.30000000,8779.51000000,7762.00000000,8275.01000000,281416.73873400,2895529
BTCUSDT,1w,1571011200000,1571615999999,8275.24000000,8403.00000000,7816.01000000,8223.35000000,219241.79231100,2668262
BTCUSDT,1w,1571616000000,1572220799999,8223.35000000,10370.00000000,7300.00000000,9529.93000000,508882.69375600,4526652
BTCUSDT,1w,1572220800000,1572825599999,9528.23000000,9902.10000000,8913.00000000,9194.71000000,354362.74432700,3384382
BTCUSDT,1w,1572825600000,1573430399999,9196.46000000,9513.68000000,8696.00000000,9039.47000000,294282.77161200,3021622
BTCUSDT,1w,1573430400000,1574035199999,9040.16000000,9072.32000000,8350.68000000,8502.40000000,239532.02348000,2356345
BTCUSDT,1w,1574035200000,1574639999999,8502.87000000,8503.52000000,6790.00000000,6903.28000000,422402.00470300,3120213
BTCUSDT,1w,1574640000000,1575244799999,6900.23000000,7850.00000000,6515.00000000,7390.89000000,503259.06429100,3264670
BTCUSDT,1w,1575244800000,1575849599999,7391.50000000,7750.00000000,7067.00000000,7510.11000000,331484.78371600,2427841
BTCUSDT,1w,1575849600000,1576454399999,7510.11000000,7650.00000000,7008.35000000,7118.59000000,252294.98040800,2190573
BTCUSDT,1w,1576454400000,1577059199999,7119.60000000,7518.54000000,6435.00000000,7501.44000000,339611.46169700,2860673
BTCUSDT,1w,1577059200000,1577663999999,7500.71000000,7695.38000000,7076.42000000,7388.24000000,267312.08693500,2396048
BTCUSDT,1w,1577664000000,1578268799999,7388.43000000,7495.00000000,6871.04000000,7358.75000000,241051.79844400,2156119
BTCUSDT,1w,1578268800000,1578873599999,7357.64000000,8455.00000000,7346.76000000,8184.98000000,498017.84689800,3870321
BTCUSDT,1w,1578873600000,1579478399999,8184.97000000,9198.98000000,8055.89000000,8701.70000000,468235.62749600,4261834
BTCUSDT,1w,1579478400000,1580083199999,8701.72000000,8818.00000000,8238.00000000,8615.00000000,250977.00176500,2555857
BTCUSDT,1w,1580083200000,1580687999999,8614.39000000,9578.00000000,8535.00000000,9331.51000000,362870.20838800,3363066
BTCUSDT,1w,1580688000000,1581292799999,9331.59000000,10166.00000000,9093.01000000,10151.75000000,364995.86483400,3998661
BTCUSDT,1w,1581292800000,1581897599999,10151.72000000,10500.00000000,9638.12000000,9917.27000000,427067.58518900,5261096
BTCUSDT,1w,1581897600000,1582502399999,9910.70000000,10250.00000000,9350.00000000,9936.40000000,360700.46771900,3990113
BTCUSDT,1w,1582502400000,1583107199999,9936.40000000,9990.00000000,8411.00000000,8531.88000000,426585.45870700,4278048
BTCUSDT,1w,1583107200000,1583711999999,8530.30000000,9188.00000000,8000.00000000,8033.31000000,379197.13168000,3871023
BTCUSDT,1w,1583712000000,1584316799999,8034.76000000,8179.31000000,3782.13000000,5361.30000000,1224228.28324000,8590644
BTCUSDT,1w,1584316800000,1584921599999,5360.33000000,6900.00000000,4442.12000000,5816.19000000,1180843.34581500,8567146
BTCUSDT,1w,1584921600000,1585526399999,5816.05000000,6957.96000000,5688.00000000,5881.42000000,770380.80536000,5558649
BTCUSDT,1w,1585526400000,1586131199999,5880.50000000,7198.00000000,5857.76000000,6772.78000000,664784.29958300,5187309
BTCUSDT,1w,1586131200000,1586735999999,6772.78000000,7459.69000000,6739.98000000,6903.79000000,582804.77108700,5399736
BTCUSDT,1w,1586736000000,1587340799999,6903.79000000,7293.08000000,6468.27000000,7120.74000000,501345.25890300,4481179
BTCUSDT,1w,1587340800000,1587945599999,7121.40000000,7738.00000000,6751.00000000,7693.10000000,469098.31294700,4408245
BTCUSDT,1w,1587945600000,1588550399999,7693.10000000,9460.00000000,7606.00000000,8894.16000000,742165.16210400,6613200
BTCUSDT,1w,1588550400000,1589155199999,8894.15000000,10067.00000000,8117.00000000,8722.77000000,780478.84946600,7296812
BTCUSDT,1w,1589155200000,1589759999999,8722.77000000,9939.00000000,8200.00000000,9680.04000000,721487.83708700,6691363
BTCUSDT,1w,1589760000000,1590364799999,9681.11000000,9950.00000000,8700.00000000,8720.34000000,517248.17753600,5231275
BTCUSDT,1w,1590364800000,1590969599999,8718.14000000,9740.00000000,8642.72000000,9448.27000000,425528.24616700,4709904
BTCUSDT,1w,1590969600000,1591574399999,9448.27000000,10380.00000000,9266.00000000,9746.99000000,427822.49534700,4699565
BTCUSDT,1w,1591574400000,1592179199999,9746.99000000,9992.72000000,9113.00000000,9342.10000000,336172.77151700,3925947
BTCUSDT,1w,1592179200000,1592783999999,9342.10000000,9589.00000000,8910.45000000,9294.69000000,323565.71184200,3601511
BTCUSDT,1w,1592784000000,1593388799999,9294.69000000,9780.00000000,8833.00000000,9116.35000000,343601.08315400,3556356
BTCUSDT,1w,1593388800000,1593993599999,9116.16000000,9292.00000000,8893.03000000,9069.41000000,247256.19512500,2670420
BTCUSDT,1w,1593993600000,1594598399999,9069.41000000,9470.00000000,9055.92000000,9302.75000000,284964.99967300,3618928
BTCUSDT,1w,1594598400000,1595203199999,9303.31000000,9343.82000000,9047.25000000,9208.99000000,247602.69209500,3834095
BTCUSDT,1w,1595203200000,1595807999999,9208.99000000,10111.00000000,9131.00000000,9931.54000000,346433.53511500,5037013
BTCUSDT,1w,1595808000000,1596412799999,9931.54000000,12123.46000000,9917.21000000,11071.35000000,637793.81172400,8989722
BTCUSDT,1w,1596412800000,1597017599999,11071.36000000,11909.94000000,10936.00000000,11681.68000000,403167.45146000,6240181
BTCUSDT,1w,1597017600000,1597622399999,11681.69000000,12067.35000000,11125.00000000,11911.00000000,468167.72232000,7853234
BTCUSDT,1w,1597622400000,1598227199999,11910.99000000,12468.00000000,11376.81000000,11648.13000000,426710.48350200,7082053
BTCUSDT,1w,1598227200000,1598831999999,11648.12000000,11824.90000000,11117.64000000,11711.16000000,355153.16937200,5563536
BTCUSDT,1w,1598832000000,1599436799999,11711.17000000,12050.85000000,9825.00000000,10256.20000000,581777.75652500,9093522
BTCUSDT,1w,1599436800000,1600041599999,10255.89000000,10580.11000000,9850.00000000,10332.83000000,366759.99404800,5490957
BTCUSDT,1w,1600041600000,1600646399999,10332.84000000,11179.79000000,10212.34000000,10920.28000000,374339.55881400,5419926
BTCUSDT,1w,1600646400000,1601251199999,10920.28000000,10988.86000000,10136.82000000,10774.25000000,331299.29108100,5082884
BTCUSDT,1w,1601251200000,1601855999999,10774.26000000,10950.00000000,10374.00000000,10666.63000000,288073.12698900,4200553
BTCUSDT,1w,1601856000000,1602460799999,10666.62000000,11491.00000000,10525.00000000,11369.02000000,288404.14549400,4224553
BTCUSDT,1w,1602460800000,1603065599999,11369.02000000,11720.01000000,11172.00000000,11503.14000000,279657.09704700,4017625
BTCUSDT,1w,1603065600000,1603670399999,11503.14000000,13350.00000000,11407.96000000,13028.83000000,418993.35468100,5893134
BTCUSDT,1w,1603670400000,1604275199999,13029.64000000,14100.00000000,12765.00000000,13761.50000000,485358.52171600,6753540
BTCUSDT,1w,1604275200000,1604879999999,13761.49000000,15960.00000000,13195.05000000,15475.10000000,665037.14645200,9082195
BTCUSDT,1w,1604880000000,1605484799999,15475.10000000,16480.00000000,14805.54000000,15957.00000000,529729.42649600,8312761
BTCUSDT,1w,1605484800000,1606089599999,15957.00000000,18965.90000000,15864.00000000,18414.43000000,684197.64282900,10878742
BTCUSDT,1w,1606089600000,1606694399999,18413.88000000,19484.21000000,16188.00000000,18184.99000000,676351.57997400,12288105
BTCUSDT,1w,1606694400000,1607299199999,18185.00000000,19888.00000000,18001.12000000,19359.40000000,537012.14293100,9615978
BTCUSDT,1w,1607299200000,1607903999999,19358.67000000,19420.91000000,17572.33000000,19174.99000000,414166.99723700,7125404
BTCUSDT,1w,1607904000000,1608508799999,19174.99000000,24295.00000000,19000.00000000,23455.52000000,650661.72430000,11378635
BTCUSDT,1w,1608508800000,1609113599999,23455.54000000,28422.00000000,21815.00000000,26281.66000000,688906.56055700,12384587
BTCUSDT,1w,1609113600000,1609718399999,26281.54000000,34778.11000000,25880.00000000,33000.05000000,625132.26320300,12512788
BTCUSDT,1w,1609718400000,1610323199999,33000.05000000,41950.00000000,28130.00000000,38150.02000000,850700.26615200,18127566
BTCUSDT,1w,1610323200000,1610927999999,38150.02000000,40100.00000000,30420.00000000,35828.61000000,897339.67445000,18446663
BTCUSDT,1w,1610928000000,1611532799999,35824.99000000,37850.00000000,28850.00000000,32259.90000000,640226.93578500,14699334
BTCUSDT,1w,1611532800000,1612137599999,32259.45000000,38531.90000000,29241.72000000,33092.98000000,747463.50850900,16555006
BTCUSDT,1w,1612137600000,1612742399999,33092.97000000,40955.51000000,32296.16000000,38795.69000000,583442.33154400,13815026
BTCUSDT,1w,1612742400000,1613347199999,38795.69000000,49707.43000000,37988.89000000,48577.79000000,664186.27090900,18380270
BTCUSDT,1w,1613347200000,1613951999999,48580.47000000,58352.80000000,45570.79000000,57408.57000000,533487.79969900,15851564
BTCUSDT,1w,1613952000000,1614556799999,57412.35000000,57508.47000000,43000.00000000,45135.66000000,737125.74636500,17606321
BTCUSDT,1w,1614556800000,1615161599999,45134.11000000,52640.00000000,44950.53000000,50971.75000000,490819.56296800,13825664
BTCUSDT,1w,1615161600000,1615766399999,50959.11000000,61844.00000000,49274.67000000,58968.31000000,514559.69868500,16229755
BTCUSDT,1w,1615766400000,1616371199999,58976.08000000,60633.43000000,53271.34000000,57351.56000000,463194.21418000,14553773
BTCUSDT,1w,1616371200000,1616975999999,57351.56000000,58430.73000000,50427.56000000,55777.63000000,446278.62841300,13022316
BTCUSDT,1w,1616976000000,1617580799999,55777.65000000,60200.00000000,54800.01000000,58202.01000000,367477.89327300,11891110
BTCUSDT,1w,1617580800000,1618185599999,58202.01000000,61500.00000000,55473.00000000,60002.43000000,375865.59361400,13696365
BTCUSDT,1w,1618185600000,1618790399999,59998.80000000,64854.00000000,50931.30000000,56150.01000000,549048.29803200,17446531
BTCUSDT,1w,1618790400000,1619395199999,56150.01000000,57526.81000000,46930.00000000,49066.77000000,568462.85096000,14947615
BTCUSDT,1w,1619395200000,1619999999999,49066.76000000,58458.07000000,48753.44000000,56578.21000000,395983.45601300,12719227
BTCUSDT,1w,1620000000000,1620604799999,56578.21000000,59500.00000000,52900.00000000,58240.84000000,504478.92630300,16275966
BTCUSDT,1w,1620604800000,1621209599999,58240.83000000,59500.00000000,43825.39000000,46431.50000000,684880.14819700,17778177
BTCUSDT,1w,1621209600000,1621814399999,46426.83000000,46686.00000000,30000.00000000,34655.25000000,1386781.05214400,27170977
BTCUSDT,1w,1621814400000,1622419199999,34681.44000000,40841.00000000,33379.00000000,35641.27000000,786531.16394100,16942102
BTCUSDT,1w,1622419200000,1623023999999,35641.26000000,39476.00000000,34153.84000000,35796.31000000,528299.50493700,11520844
BTCUSDT,1w,1623024000000,1623628799999,35796.31000000,39380.00000000,31000.00000000,39020.57000000,700065.60491500,13781452
BTCUSDT,1w,1623628800000,1624233599999,39020.56000000,41330.00000000,33336.00000000,35600.16000000,610333.96208900,12585488
BTCUSDT,1w,1624233600000,1624838399999,35600.17000000,35750.00000000,28805.00000000,34700.34000000,907073.70759800,15069286
BTCUSDT,1w,1624838400000,1625443199999,34702.49000000,36600.00000000,32699.00000000,35286.51000000,464791.76359300,9503851
BTCUSDT,1w,1625443200000,1626047999999,35288.13000000,35293.78000000,32077.00000000,34258.99000000,359766.23540400,7648112
BTCUSDT,1w,1626048000000,1626652799999,34259.00000000,34678.43000000,31020.00000000,31778.56000000,306160.98707900,7067408
BTCUSDT,1w,1626652800000,1627257599999,31778.57000000,35398.00000000,29278.00000000,35381.02000000,383262.21715400,8161443
BTCUSDT,1w,1627257600000,1627862399999,35381.02000000,42599.00000000,35205.78000000,39845.44000000,568598.50960600,14294722
BTCUSDT,1w,1627862400000,1628467199999,39850.27000000,45310.00000000,37332.70000000,43794.37000000,463107.67071100,12015266
BTCUSDT,1w,1628467200000,1629071999999,43794.36000000,48144.00000000,42779.00000000,46973.82000000,372867.97981100,12802573
BTCUSDT,1w,1629072000000,1629676799999,46973.82000000,49757.04000000,43927.70000000,49239.22000000,357634.46215500,12498107
BTCUSDT,1w,1629676800000,1630281599999,49239.22000000,50500.00000000,46250.00000000,48767.83000000,298905.69704200,10234705
BTCUSDT,1w,1630281600000,1630886399999,48767.84000000,51900.00000000,46512.00000000,51756.88000000,327484.44363800,9623298
BTCUSDT,1w,1630886400000,1631491199999,51756.88000000,52920.00000000,42843.05000000,46025.24000000,399602.39982000,12174052
BTCUSDT,1w,1631491200000,1632095999999,46025.23000000,48843.20000000,43370.00000000,47241.75000000,289430.44387000,8186048
BTCUSDT,1w,1632096000000,1632700799999,47241.75000000,47347.25000000,39600.00000000,43160.90000000,437174.23273000,10306745
BTCUSDT,1w,1632700800000,1633305599999,43160.90000000,49228.08000000,40753.88000000,48200.01000000,290620.78115000,8011247
BTCUSDT,1w,1633305600000,1633910399999,48200.01000000,56561.31000000,46891.00000000,54659.00000000,424292.25859900,12811107
BTCUSDT,1w,1633910400000,1634515199999,54659.01000000,62933.00000000,53879.00000000,61528.33000000,362346.26317400,11568529
BTCUSDT,1w,1634515200000,1635119999999,61528.32000000,67000.00000000,59510.63000000,60852.22000000,336367.00881000,10979311
BTCUSDT,1w,1635120000000,1635724799999,60852.22000000,63710.63000000,57820.00000000,61299.80000000,314971.84980000,10574780
BTCUSDT,1w,1635724800000,1636329599999,61299.81000000,64270.00000000,59405.00000000,63273.59000000,253033.72432000,9556016
BTCUSDT,1w,1636329600000,1636934399999,63273.58000000,69000.00000000,62278.00000000,65519.10000000,294213.11270800,11207688
BTCUSDT,1w,1636934400000,1637539199999,65519.11000000,66401.82000000,55600.00000000,58622.02000000,340150.61676000,11100482
BTCUSDT,1w,1637539200000,1638143999999,58617.70000000,59444.00000000,53256.64000000,57274.88000000,315216.31943000,10734607
BTCUSDT,1w,1638144000000,1638748799999,57274.89000000,59176.99000000,42000.30000000,49396.33000000,390528.91248800,12286961
