symbol,timeframe,open_time,close_time,open,high,low,close,volume,trades
BTCUSDT,1d,1547251200000,1547337599999,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400,175679
BTCUSDT,1d,1547337600000,1547423999999,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400,183113
BTCUSDT,1d,1547424000000,1547510399999,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500,229452
BTCUSDT,1d,1547510400000,1547596799999,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900,231684
BTCUSDT,1d,1547596800000,1547683199999,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700,205159
BTCUSDT,1d,1547683200000,1547769599999,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800,217797
BTCUSDT,1d,1547769600000,1547855999999,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,177567
BTCUSDT,1d,1547856000000,1547942399999,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,175054
BTCUSDT,1d,1547942400000,1548028799999,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,204941
BTCUSDT,1d,1548028800000,1548115199999,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,160825
BTCUSDT,1d,1548115200000,1548201599999,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,195484
BTCUSDT,1d,1548201600000,1548287999999,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,192892
BTCUSDT,1d,1548288000000,1548374399999,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,162159
BTCUSDT,1d,1548374400000,1548460799999,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,153413
BTCUSDT,1d,1548460800000,1548547199999,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,135369
BTCUSDT,1d,1548547200000,1548633599999,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,163855
BTCUSDT,1d,1548633600000,1548719999999,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,260799
BTCUSDT,1d,1548720000000,1548806399999,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,189650
BTCUSDT,1d,1548806400000,1548892799999,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,180820
BTCUSDT,1d,1548892800000,1548979199999,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,198100
BTCUSDT,1d,1548979200000,1549065599999,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,167520
BTCUSDT,1d,1549065600000,1549151999999,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,153234
BTCUSDT,1d,1549152000000,1549238399999,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,138592
BTCUSDT,1d,1549238400000,1549324799999,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,155686
BTCUSDT,1d,1549324800000,1549411199999,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,162066
BTCUSDT,1d,1549411200000,1549497599999,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,207024
BTCUSDT,1d,1549497600000,1549583999999,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,148209
BTCUSDT,1d,1549584000000,1549670399999,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,277242
BTCUSDT,1d,1549670400000,1549756799999,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,192209
BTCUSDT,1d,1549756800000,1549843199999,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,171099
BTCUSDT,1d,1549843200000,1549929599999,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,172626
BTCUSDT,1d,1549929600000,1550015999999,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,198996
BTCUSDT,1d,1550016000000,1550102399999,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,167690
BTCUSDT,1d,1550102400000,1550188799999,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,155215
BTCUSDT,1d,1550188800000,1550275199999,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,151256
BTCUSDT,1d,1550275200000,1550361599999,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,149393
BTCUSDT,1d,1550361600000,1550447999999,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,179511
BTCUSDT,1d,1550448000000,1550534399999,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,393515
BTCUSDT,1d,1550534400000,1550620799999,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,332281
BTCUSDT,1d,1550620800000,1550707199999,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,250176
BTCUSDT,1d,1550707200000,1550793599999,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,209571
BTCUSDT,1d,1550793600000,1550879999999,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,179588
BTCUSDT,1d,1550880000000,1550966399999,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,231563
BTCUSDT,1d,1550966400000,1551052799999,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,410578
BTCUSDT,1d,1551052800000,1551139199999,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,262716
BTCUSDT,1d,1551139200000,1551225599999,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,213897
BTCUSDT,1d,1551225600000,1551311999999,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,201626
BTCUSDT,1d,1551312000000,1551398399999,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,233849
BTCUSDT,1d,1551398400000,1551484799999,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,179860
BTCUSDT,1d,1551484800000,1551571199999,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,149854
BTCUSDT,1d,1551571200000,1551657599999,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,127681
BTCUSDT,1d,1551657600000,1551743999999,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,218615
BTCUSDT,1d,1551744000000,1551830399999,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,202444
BTCUSDT,1d,1551830400000,1551916799999,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,165101
BTCUSDT,1d,1551916800000,1552003199999,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,180520
BTCUSDT,1d,1552003200000,1552089599999,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,211534
BTCUSDT,1d,1552089600000,1552175999999,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,206869
BTCUSDT,1d,1552176000000,1552262399999,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,167920
BTCUSDT,1d,1552262400000,1552348799999,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,209916
BTCUSDT,1d,1552348800000,1552435199999,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,182885
BTCUSDT,1d,1552435200000,1552521599999,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,186572
BTCUSDT,1d,1552521600000,1552607999999,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,196651
BTCUSDT,1d,1552608000000,1552694399999,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,163866
BTCUSDT,1d,1552694400000,1552780799999,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,216198
BTCUSDT,1d,1552780800000,1552867199999,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,146953
BTCUSDT,1d,1552867200000,1552953599999,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,157876
BTCUSDT,1d,1552953600000,1553039999999,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,147394
BTCUSDT,1d,1553040000000,1553126399999,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,175036
BTCUSDT,1d,1553126400000,1553212799999,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,236100
BTCUSDT,1d,1553212800000,1553299199999,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,153703
BTCUSDT,1d,1553299200000,1553385599999,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,143155
BTCUSDT,1d,1553385600000,1553471999999,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,131087
BTCUSDT,1d,1553472000000,1553558399999,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,227739
BTCUSDT,1d,1553558400000,1553644799999,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,192418
BTCUSDT,1d,1553644800000,1553731199999,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,224309
BTCUSDT,1d,1553731200000,1553817599999,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,157060
BTCUSDT,1d,1553817600000,1553903999999,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,203826
BTCUSDT,1d,1553904000000,1553990399999,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,162463
BTCUSDT,1d,1553990400000,1554076799999,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,124046
BTCUSDT,1d,1554076800000,1554163199999,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,184268
BTCUSDT,1d,1554163200000,1554249599999,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,609133
BTCUSDT,1d,1554249600000,1554335999999,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,692019
BTCUSDT,1d,1554336000000,1554422399999,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,419141
BTCUSDT,1d,1554422400000,1554508799999,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,292375
BTCUSDT,1d,1554508800000,1554595199999,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,281237
BTCUSDT,1d,1554595200000,1554681599999,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,274084
BTCUSDT,1d,1554681600000,1554767999999,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,350828
BTCUSDT,1d,1554768000000,1554854399999,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,253381
BTCUSDT,1d,1554854400000,1554940799999,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,260967
BTCUSDT,1d,1554940800000,1555027199999,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,369304
BTCUSDT,1d,1555027200000,1555113599999,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,226036
BTCUSDT,1d,1555113600000,1555199999999,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,138674
BTCUSDT,1d,1555200000000,1555286399999,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,131700
BTCUSDT,1d,1555286400000,1555372799999,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,204944
BTCUSDT,1d,1555372800000,1555459199999,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,168550
BTCUSDT,1d,1555459200000,1555545599999,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,179490
BTCUSDT,1d,1555545600000,1555631999999,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,167110
BTCUSDT,1d,1555632000000,1555718399999,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,178148
BTCUSDT,1d,1555718400000,1555804799999,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,157080
BTCUSDT,1d,1555804800000,1555891199999,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,210494
BTCUSDT,1d,1555891200000,1555977599999,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,210361
BTCUSDT,1d,1555977600000,1556063999999,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,282563
BTCUSDT,1d,1556064000000,1556150399999,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,339599
BTCUSDT,1d,1556150400000,1556236799999,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,331089
BTCUSDT,1d,1556236800000,1556323199999,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,333183
BTCUSDT,1d,1556323200000,1556409599999,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,145733
BTCUSDT,1d,1556409600000,1556495999999,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,127730
BTCUSDT,1d,1556496000000,1556582399999,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,178472
BTCUSDT,1d,1556582400000,1556668799999,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,180989
BTCUSDT,1d,1556668800000,1556755199999,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,161488
BTCUSDT,1d,1556755200000,1556841599999,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,181896
BTCUSDT,1d,1556841600000,1556927999999,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,338298
BTCUSDT,1d,1556928000000,1557014399999,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,283145
BTCUSDT,1d,1557014400000,1557100799999,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,185365
BTCUSDT,1d,1557100800000,1557187199999,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,230431
BTCUSDT,1d,1557187200000,1557273599999,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,301388
BTCUSDT,1d,1557273600000,1557359999999,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.18690700,190969
BTCUSDT,1d,1557360000000,1557446399999,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,227841
BTCUSDT,1d,1557446400000,1557532799999,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,283074
BTCUSDT,1d,1557532800000,1557619199999,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,562540
BTCUSDT,1d,1557619200000,1557705599999,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,647345
BTCUSDT,1d,1557705600000,1557791999999,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,588497
BTCUSDT,1d,1557792000000,1557878399999,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,655426
BTCUSDT,1d,1557878400000,1557964799999,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,347533
BTCUSDT,1d,1557964800000,1558051199999,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,666538
BTCUSDT,1d,1558051200000,1558137599999,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,803893
BTCUSDT,1d,1558137600000,1558223999999,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,379504
BTCUSDT,1d,1558224000000,1558310399999,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,583432
BTCUSDT,1d,1558310400000,1558396799999,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,610360
BTCUSDT,1d,1558396800000,1558483199999,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,554038
BTCUSDT,1d,1558483200000,1558569599999,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,461337
BTCUSDT,1d,1558569600000,1558655999999,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,449220
BTCUSDT,1d,1558656000000,1558742399999,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,428676
BTCUSDT,1d,1558742400000,1558828799999,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,264448
BTCUSDT,1d,1558828800000,1558915199999,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,377306
BTCUSDT,1d,1558915200000,1559001599999,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,478773
BTCUSDT,1d,1559001600000,1559087999999,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,349123
BTCUSDT,1d,1559088000000,1559174399999,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,352317
BTCUSDT,1d,1559174400000,1559260799999,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,617341
BTCUSDT,1d,1559260800000,1559347199999,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,416525
BTCUSDT,1d,1559347200000,1559433599999,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,348375
BTCUSDT,1d,1559433600000,1559519999999,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,299353
BTCUSDT,1d,1559520000000,1559606399999,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,431252
BTCUSDT,1d,1559606400000,1559692799999,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,645913
BTCUSDT,1d,1559692800000,1559779199999,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,426120
BTCUSDT,1d,1559779200000,1559865599999,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,371485
BTCUSDT,1d,1559865600000,1559951999999,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,323096
BTCUSDT,1d,1559952000000,1560038399999,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,250864
BTCUSDT,1d,1560038400000,1560124799999,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,322175
BTCUSDT,1d,1560124800000,1560211199999,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,387179
BTCUSDT,1d,1560211200000,1560297599999,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,309059
BTCUSDT,1d,1560297600000,1560383999999,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,361980
BTCUSDT,1d,1560384000000,1560470399999,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,341246
BTCUSDT,1d,1560470400000,1560556799999,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,410072
BTCUSDT,1d,1560556800000,1560643199999,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,335840
BTCUSDT,1d,1560643200000,1560729599999,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900,552319
BTCUSDT,1d,1560729600000,1560815999999,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400,462160
BTCUSDT,1d,1560816000000,1560902399999,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100,449730
BTCUSDT,1d,1560902400000,1560988799999,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500,306202
BTCUSDT,1d,1560988800000,1561075199999,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200,350662
BTCUSDT,1d,1561075200000,1561161599999,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200,474344
BTCUSDT,1d,1561161600000,1561247999999,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600,923334
BTCUSDT,1d,1561248000000,1561334399999,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500,557935
BTCUSDT,1d,1561334400000,1561420799999,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500,440335
BTCUSDT,1d,1561420800000,1561507199999,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800,597798
BTCUSDT,1d,1561507200000,1561593599999,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600,1355074
BTCUSDT,1d,1561593600000,1561679999999,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900,1357233
BTCUSDT,1d,1561680000000,1561766399999,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400,883116
BTCUSDT,1d,1561766400000,1561852799999,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700,732073
BTCUSDT,1d,1561852800000,1561939199999,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300,711267
BTCUSDT,1d,1561939200000,1562025599999,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100,757458
BTCUSDT,1d,1562025600000,1562111999999,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800,870148
BTCUSDT,1d,1562112000000,1562198399999,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000,814754
BTCUSDT,1d,1562198400000,1562284799999,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200,643867
BTCUSDT,1d,1562284800000,1562371199999,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200,564857
BTCUSDT,1d,1562371200000,1562457599999,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100,470692
BTCUSDT,1d,1562457600000,1562543999999,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900,366769
BTCUSDT,1d,1562544000000,1562630399999,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500,507860
BTCUSDT,1d,1562630400000,1562716799999,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300,660273
BTCUSDT,1d,1562716800000,1562803199999,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700,899391
BTCUSDT,1d,1562803200000,1562889599999,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800,760057
BTCUSDT,1d,1562889600000,1562975999999,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100,537561
BTCUSDT,1d,1562976000000,1563062399999,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800,510305
BTCUSDT,1d,1563062400000,1563148799999,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600,649043
BTCUSDT,1d,1563148800000,1563235199999,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200,732206
BTCUSDT,1d,1563235200000,1563321599999,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300,796646
BTCUSDT,1d,1563321600000,1563407999999,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700,757742
BTCUSDT,1d,1563408000000,1563494399999,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200,734821
BTCUSDT,1d,1563494400000,1563580799999,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,567735
BTCUSDT,1d,1563580800000,1563667199999,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,461660
BTCUSDT,1d,1563667200000,1563753599999,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,395452
BTCUSDT,1d,1563753600000,1563839999999,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,389565
BTCUSDT,1d,1563840000000,1563926399999,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,448147
BTCUSDT,1d,1563926400000,1564012799999,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,424762
BTCUSDT,1d,1564012800000,1564099199999,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,368176
BTCUSDT,1d,1564099200000,1564185599999,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,299935
BTCUSDT,1d,1564185600000,1564271999999,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,401418
BTCUSDT,1d,1564272000000,1564358399999,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,271327
BTCUSDT,1d,1564358400000,1564444799999,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,294468
BTCUSDT,1d,1564444800000,1564531199999,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,283961
BTCUSDT,1d,1564531200000,1564617599999,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,364212
BTCUSDT,1d,1564617600000,1564703999999,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,378062
BTCUSDT,1d,1564704000000,1564790399999,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,431322
BTCUSDT,1d,1564790400000,1564876799999,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,348893
BTCUSDT,1d,1564876800000,1564963199999,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,353721
BTCUSDT,1d,1564963200000,1565049599999,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,622610
BTCUSDT,1d,1565049600000,1565135999999,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,625827
BTCUSDT,1d,1565136000000,1565222399999,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,592916
BTCUSDT,1d,1565222400000,1565308799999,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,473584
BTCUSDT,1d,1565308800000,1565395199999,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,410902
BTCUSDT,1d,1565395200000,1565481599999,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,399237
BTCUSDT,1d,1565481600000,1565567999999,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,306234
BTCUSDT,1d,1565568000000,1565654399999,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,255966
BTCUSDT,1d,1565654400000,1565740799999,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,337834
BTCUSDT,1d,1565740800000,1565827199999,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,534507
BTCUSDT,1d,1565827200000,1565913599999,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,373368
BTCUSDT,1d,1565913600000,1565999999999,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,504740
BTCUSDT,1d,1566000000000,1566086399999,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,332795
BTCUSDT,1d,1566086400000,1566172799999,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,265705
BTCUSDT,1d,1566172800000,1566259199999,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,337022
BTCUSDT,1d,1566259200000,1566345599999,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,305065
BTCUSDT,1d,1566345600000,1566431999999,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,458814
BTCUSDT,1d,1566432000000,1566518399999,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,401148
BTCUSDT,1d,1566518400000,1566604799999,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,326866
BTCUSDT,1d,1566604800000,1566691199999,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,313227
BTCUSDT,1d,1566691200000,1566777599999,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,289956
BTCUSDT,1d,1566777600000,1566863999999,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,405316
BTCUSDT,1d,1566864000000,1566950399999,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,292888
